published_date,title,description,polarity,sentiment,source,country_code,country_name
2025-02-02 08:00:00+00:00,U.S. tariff threat: How it will impact different products and industries,"The impact of US tariffs on Canadian prices is likely to differ across sectors and products, depending on their reliance on the US market.",-0.5267,negative,The Conversation,au,Australia
2025-05-08 19:10:00+00:00,Trump says China tariffs will come down from 145%,"Trump knocks China trade surplus · Says he might speak to Xi Jinping · Trump says about China tariff rate: ""We know it's coming down"".",0.0,neutral,Reuters,intl,International
2025-04-10 07:00:00+00:00,Trump tariffs: US to charge 145% on Chinese goods,"Trump has raised the tariff on Chinese imports to the US to 125%, up from the 104% levy that went into force on Wednesday. Beijing, ...",0.0,neutral,DW,de,Germany
2025-04-03 07:00:00+00:00,"China urges US to immediately lift tariffs, vows retaliation","China on Thursday urged the United States to immediately cancel its latest tariffs and vowed countermeasures to safeguard its own interests, ...",0.6597,positive,Reuters,intl,International
2025-03-04 08:00:00+00:00,"Trump’s Tariffs Set Off Day of Anger, Retaliation and Market Unease","China, Canada and Mexico responded angrily on Tuesday to steep new tariffs imposed by President Trump, setting off a day of retaliatory actions, ...",-0.8591,negative,The New York Times,us,United States
2025-05-08 15:06:02+00:00,"Trump tariffs live updates: Trump unveils 'great' US-UK trade deal, first since 'Liberation Day' tariffs",Trump has placed tariffs as high as 145% on Chinese imports. China has retaliated with tariffs of 125% on American imports. The moves rattled ...,0.6249,positive,Yahoo Finance,us,United States
2024-09-13 07:00:00+00:00,"US locks in steep China tariff hikes, some industries warn of disruptions","The Biden administration on Friday locked in steep tariff hikes on Chinese imports, including a 100% duty on electric vehicles, to boost protections for ...",-0.0258,neutral,Reuters,intl,International
2025-04-08 07:00:00+00:00,China sticks to its guns as fresh US tariff threat pushes tensions to the brink,China sticks to its guns as fresh US tariff threat pushes tensions to the brink · China vows 'fight to the end' if US hikes tariffs further ...,-0.8807,negative,Reuters,intl,International
2025-03-03 08:00:00+00:00,"Stock markets sink as Trump confirms tariffs on Canada, Mexico and China","President Donald Trump has said he is moving forward with 25% tariffs on goods imported from Canada and Mexico into the US, adding that time ...",0.0,neutral,BBC,gb,United Kingdom
2025-03-28 07:00:00+00:00,US manufacturers increasingly concerned as Trump tariff optimism fades,"US manufacturers are increasingly nervous about President Trump's tariffs. They're already disrupting supply chains, and the threat of still ...",-0.25,negative,ING Think,nl,Netherlands
2024-11-26 08:00:00+00:00,What does Trump’s latest tariff plan mean for the U.S.?,"He said he would impose a 25% tax on all products entering the country from Canada and Mexico, and an additional 10% tariff on goods from China, ...",-0.296,negative,PBS,us,United States
2025-04-23 08:32:49+00:00,"Trump tariffs live updates: Trump says China tariffs won't stay at 145%, Bessent hints at deescalation","Trump has raised tariffs on Chinese goods to 145%, and China has retaliated with duties of 125% on goods from the US. Read more here. Sun ...",0.0,neutral,Yahoo Finance,us,United States
2025-04-17 07:00:00+00:00,China Calls Bluff on 245% US Tariff: 'Meaningless',"China has shrugged off the latest U.S. tariff hike, dismissing the Trump administration's threats as a ""meaningless tariff numbers game."".",-0.8225,negative,Newsweek,us,United States
2025-04-04 07:00:00+00:00,Stocks slump again after China fires back in trade war with tariffs on US goods,China is retaliating for Trump's tariffs on imports from the world's No. 2 economy. The European Union faces a 20% duty.,-0.5994,negative,Reuters,intl,International
2025-04-13 07:00:00+00:00,"Trump spares smartphones, computers, other electronics from China tariffs","Trump spares smartphones, computers, other electronics from China tariffs · Semiconductors, flat-panel displays excluded from reciprocal tariffs ...",-0.34,negative,Reuters,intl,International
2025-04-03 07:00:00+00:00,REACTION: Trump’s Tariffs and Latin America,"On April 2, President Donald Trump imposed a round of reciprocal tariffs on as many as 185 countries, a decision that is set to reshape ...",-0.0772,negative,Americas Quarterly,us,United States
2025-04-11 07:00:00+00:00,China raises US tariffs to 125% as Xi invites EU to team up against Trump ‘bullying’,"China has raised its tariffs on US products to 125% in the latest salvo of the trade dispute with Washington, just hours after Xi Jinping said ...",-0.4019,negative,The Guardian,gb,United Kingdom
2025-03-25 15:31:23+00:00,US tariffs: What’s the impact on global trade and the economy?,"According to the IMF, a universal 10% rise in U.S. tariffs, accompanied by retaliation from the euro area and China, could reduce U.S. GDP by 1% and global GDP ...",0.0,neutral,J.P. Morgan,us,United States
2025-05-01 19:07:15+00:00,Trump tariffs live updates: Trump administration quietly reaches out to Beijing to kick off tariff talks,"Trump defended the 145% tariffs on Chinese imports, claiming China ""deserves it"" and would likely absorb the costs. While acknowledging ...",0.0516,positive,Yahoo Finance,us,United States
2025-05-10 04:18:45+00:00,Tariff talks begin between US and Chinese officials in Geneva as the world looks for signs of hope,GENEVA -- The U.S. Treasury Secretary and America's top trade negotiator began talks with high-ranking Chinese officials in Switzerland ...,0.6705,positive,ABC News,us,United States
2025-02-09 08:00:00+00:00,Trump tariffs: China's tit-for-tat levies on US take effect,"On Sunday, Trump said he would impose a 25% tariff on all steel and aluminium imports into the US, with a full announcement to come on Monday.",-0.296,negative,BBC,gb,United Kingdom
2025-02-04 08:00:00+00:00,China hits back as Trump’s tariffs go into effect,The White House had announced the 10% tariffs on Chinese imports on Saturday as part of broader trade measures also targeting Mexico and Canada ...,0.0,neutral,CNN,us,United States
2025-05-09 13:19:10+00:00,First Chinese freight ship goods hit with Trump's 145%-plus tariffs arriving at U.S. ports,"Chinese-made goods subject to President Trump's 145% tariffs have begun arriving at U.S. ports for companies from Amazon to Home Depot, ...",0.1779,positive,CNBC,us,United States
2025-03-12 07:00:00+00:00,"Global trade war escalates as US tariffs on steel, aluminum imports launch",US duties on steel and aluminium draw swift retaliation from major trading partners.,-0.4767,negative,Al Jazeera,qa,Qatar
2025-05-11 12:36:51+00:00,Donald Trump tariffs live updates: Trump hails 'total reset' in US-China trade relations as talks continue,Talks between top US and Chinese officials aimed at de-escalating trade tensions sparked by President Donald Trump's aggressive tariff rollout ...,-0.3612,negative,Times of India,in,India
2025-03-02 08:00:00+00:00,"China targets US agriculture over Trump tariff threat, Global Times says","China has American agricultural exports in its cross hairs as it prepares countermeasures against fresh U.S. import tariffs, ...",-0.2732,negative,Reuters,intl,International
2025-04-03 07:00:00+00:00,Mexico praises ‘preferential’ US tariffs treatment,Mexico's economic minister Marcelo Ebrard praised the “preferential treatment” received by Mexico after US President Donald Trump unveiled ...,0.765,positive,CNN,us,United States
2025-04-24 17:17:30+00:00,Trump tariffs live updates: China eases some US tariffs as Trump says he wants concessions,Countermeasures escalate as China increases its tariffs to 84% on U.S. goods and Trump's 104% duties take effect. April 9. President Trump announces a 90-day ...,0.3182,positive,Yahoo Finance,us,United States
2025-04-03 07:00:00+00:00,Trump tariffs pile stress on ailing world economy,"Under the new global levies imposed by Trump, the U.S. tariff rate on all imports jumped to 22% - a rate last seen around 1910 - from just 2.5% ...",-0.4767,negative,Reuters,intl,International
2025-03-04 08:00:00+00:00,Trade tensions heat up as China and Canada retaliate against Trump tariffs,"Trade tensions heat up as China and Canada retaliate against U.S. tariffs. China will impose additional tariffs of up to 15% on some U.S. goods, ...",-0.765,negative,NBC News,us,United States
2025-04-11 07:00:00+00:00,Tariffs will impact the economy … and so will uncertainty,Tariffs will likely lead to higher inflation. A tariff is a tax paid by importers who will likely pass on at least some part of this added cost ...,-0.3976,negative,Deloitte,us,United States
2024-06-21 16:33:15+00:00,What Are Tariffs?,"A tariff is a tax imposed on foreign-made goods, paid by the importing business to its home country's government. The most common kind of tariffs are ad valorem ...",-0.0772,negative,Council on Foreign Relations,us,United States
2025-05-08 17:50:53+00:00,US-UK trade deal: How are Trump’s global tariff talks shaping up?,UK and US leaders to hold separate media events outlining Donald Trump's first trade deal since global tariffs move.,0.0,neutral,Al Jazeera,qa,Qatar
2025-04-15 12:50:57+00:00,"Trump tariffs live updates: No plans for Trump-Xi talks, Ackman floats China pause","President Trump announces a 90-day pause on tariffs for many trading partners, while raising tariffs on Chinese imports to 145%. April 11. China increases its ...",-0.296,negative,Yahoo,us,United States
2025-05-05 10:01:45+00:00,"Trump tariffs live updates: Trump says trade deals are coming, but he's not planning to speak with Xi",Trump has placed tariffs as high as 145% on Chinese imports. China has retaliated with tariffs of 125% on American imports. The moves rattled ...,0.0,neutral,Yahoo Finance,us,United States
2025-05-08 13:35:43+00:00,"Trump tariffs live updates: Trump set to unveil 'full' US-UK trade deal, first since 'Liberation Day' tariffs",Trump has placed tariffs as high as 145% on Chinese imports. China has retaliated with tariffs of 125% on American imports. The moves rattled ...,0.0,neutral,Yahoo Finance,us,United States
2025-02-25 08:00:00+00:00,Trump orders new tariff probe into US copper imports,"President Donald Trump opened yet another front on Tuesday in his assault on global trade norms, ordering a probe into potential new tariffs ...",-0.5859,negative,Reuters,intl,International
2025-04-18 07:00:00+00:00,Trump Tariffs: What products do China and the US buy from each other?,"China responded with an additional 50 percent tariff on US goods, meaning an additional 84 percent import tax on US goods coming to China.",0.0,neutral,Al Jazeera,qa,Qatar
2025-05-10 12:50:37+00:00,"China, US hold talks on tariffs in first bid to de-escalate trade war","The first official engagement, since the US slapped a 145 percent tariff on Chinese goods, prompting a retaliatory 125 percent duty from China, ...",-0.2263,negative,Al Jazeera,qa,Qatar
2025-04-09 07:00:00+00:00,US pauses higher tariffs for most countries but hits China harder,President Donald Trump has announced a 90-day pause for countries hit by higher US tariffs but a trade war with China has escalated.,-0.7469,negative,BBC,gb,United Kingdom
2025-04-14 07:00:00+00:00,"US tariffs: Background, perspectives and impact on the UK","A lower sterling exchange rate would make UK exports cheaper in dollar terms, offsetting the fall in US demand for UK exports to some extent.",-0.4019,negative,House of Lords Library,gb,United Kingdom
2025-01-13 08:00:00+00:00,Trump’s tariffs will put post-Brexit trade policy to the test,A potential geopolitical escalation of a tariff war could have serious consequences for a British economy forced to choose between the EU and the US.,-0.802,negative,LSE Blogs,gb,United Kingdom
2025-04-03 07:00:00+00:00,A US tariff pathology is unleashed upon the world,"The US will apparently charge tariffs on exports from Heard Island and the McDonald Islands, a volcanic archipelago near the Antarctic inhabited ...",0.0,neutral,Financial Times,gb,United Kingdom
2025-04-03 07:00:00+00:00,Statement by the Trade Secretary on US Tariffs,"Yesterday evening, the United States announced a 10% reciprocal tariff on UK exports and have today imposed a 25% global tariff on cars. This ...",0.3612,positive,GOV.UK,gb,United Kingdom
2025-04-06 15:18:51+00:00,"Trump tariffs live updates: Trump touts trade talk progress, says 'going to make a deal' with China","US President Donald Trump has announced a 90-day pause on proposed tariff hikes. But exporters remain wary, as a 10% flat levy could return if trade talks fall ...",0.2144,positive,Yahoo,us,United States
2025-04-10 07:00:00+00:00,The impact of the new wave of US tariffs on global businesses,"The latest US tariffs place an unprecedented strain on the global trade system, carrying the potential for long-term disruption and ...",-0.4019,negative,Ashurst,gb,United Kingdom
2025-04-17 07:00:00+00:00,US trade tariffs,The US has imposed tariffs of 10% on most UK goods imported into the US. This article looks at why the Trump administration has done so and ...,-0.0772,negative,The House of Commons Library,gb,United Kingdom
2025-04-14 07:00:00+00:00,"Trade, tech and Treasuries: China holds cards in US tariff stand-off","Trade power. China had a trade surplus of almost $300bn with the US last year, with about 15 per cent of its total exports heading into the US.",0.2263,positive,Financial Times,gb,United Kingdom
2025-05-08 17:53:53+00:00,Aston Martin and Rolls-Royce share prices soar as manufacturers welcome US tariff cuts,"British manufacturers have welcomed some tariff relief in the new US-UK trade deal, with the share prices of the sportscar brand Aston Martin ...",0.8658,positive,The Guardian,gb,United Kingdom
2025-04-20 07:00:00+00:00,Trump tariffs: China warns nations against 'appeasing' US in trade deals,Trump has imposed taxes of up to 145% on imports from China. Other countries are now facing a blanket US tariff of 10% until July. His ...,0.0772,positive,BBC,gb,United Kingdom
2025-04-08 07:00:00+00:00,"Donald Trump's tariffs on China, EU and more, at a glance","A baseline tariff of 10% on almost all foreign imports to the US kicked in on 5 April. Some countries and goods are exempt, which we'll explain ...",0.1027,positive,BBC,gb,United Kingdom
2025-04-21 07:00:00+00:00,"US sets tariffs of up to 3,521% on South East Asia solar panels",Trump has so far imposed taxes of up to 145% on imports from China. Other countries are now facing a blanket US tariff of 10% until July.,-0.1477,negative,BBC,gb,United Kingdom
2025-04-09 07:00:00+00:00,How exposed is the UK to Trump's tariff chaos?,Interest rates. There may be a silver lining to the market volatility. Prices of oil and commodities such as copper and sugar have been falling.,-0.3818,negative,BBC,gb,United Kingdom
2025-05-08 16:30:24+00:00,"Trump tariffs live updates: Trump unveils 'breakthrough' US-UK trade deal, first since 'Liberation Day'","President Trump announces a 90-day pause on tariffs for many trading partners, while raising tariffs on Chinese imports to 145%. April 11. China ...",0.0,neutral,Yahoo,us,United States
2025-05-06 18:01:18+00:00,UK closes in on US trade pact with lower tariff quotas for cars and steel,The UK and the US are close to agreeing a trade pact that would cushion the impact of Donald Trump's “liberation day” tariffs by granting ...,0.3612,positive,Financial Times,gb,United Kingdom
2025-05-09 23:48:45+00:00,Trump latest: White House press secretary asked about new pope's 'past criticism' of president,Donald Trump is signing executive orders in the White House's Oval Office and has said there could be exceptions to the 10% tariffs he has ...,-0.4404,negative,Sky News,gb,United Kingdom
2025-04-10 07:00:00+00:00,Trump tariffs list: See all the tariffs by country,President Donald Trump announced a 90-day pause on Wednesday for countries hit by higher US tariffs - except China - whose tariffs he raised ...,0.0,neutral,BBC,gb,United Kingdom
2025-02-12 08:00:00+00:00,Trump’s tariff war: Asia’s winners and losers,President Trump has declared 25% tariffs on all steel and aluminium imports into the US. We analyse the potential impact of these tariffs on Asia.,-0.6369,negative,ING Think,nl,Netherlands
2025-04-13 07:00:00+00:00,"US tech tariff exemption will be temporary, says Trump","Donald Trump signalled that smartphones and other consumer electronics imported to the US from China would face tariffs, dealing a blow to ...",0.0,neutral,Financial Times,gb,United Kingdom
2025-03-12 07:00:00+00:00,What impact will Trump’s tariffs have on the UK?,"Despite the government's hopes, the UK has not, in the end, been exempted from President Trump's 25% steel and aluminium tariffs.",-0.3252,negative,BBC,gb,United Kingdom
2025-05-08 16:19:56+00:00,UK-US trade deal announced: US cuts tariffs on UK car imports to 10%,"Keir Starmer and Donald Trump have announced a UK-US trade deal, but the US president has refused to lift baseline tariffs on most UK goods.",-0.5267,negative,Moneyweek,gb,United Kingdom
2025-03-04 08:00:00+00:00,How Trump's tariffs could cost consumers in the US and UK - even if he spares Britain,Donald Trump has imposed 25% US tariffs on Mexico and Canada - and doubled those on China from 10% to 20%. Will they lead to price rises?,-0.0772,negative,Sky News,gb,United Kingdom
2025-04-05 07:00:00+00:00,What are Donald Trump's tariffs and how does it all affect the UK?,The sweeping tariffs included a 10% trade tariff on all imports from the UK. He confirmed the European Union would face a 20% reciprocal tariff ...,0.0,neutral,Sky News,gb,United Kingdom
2025-04-03 07:00:00+00:00,Russia not on Trump's tariff list,"Last month, Trump threatened to impose a 50% tariff on countries buying Russian oil if Russian President Vladimir Putin did not agree to a ...",-0.7438,negative,BBC,gb,United Kingdom
2025-05-05 23:03:53+00:00,Roaring tariffs: The global impact of the 2025 US trade war,"Sweeping US tariff increases in 2025 are upending global trade. This column draws on new data and simulations to show that, ...",-0.5994,negative,CEPR,gb,United Kingdom
2025-05-01 06:59:56+00:00,Trump latest: Natural resources deal shows Trump 'committed to free Ukraine' - US Treasury,Donald Trump has signed executive orders which will ease the impact of his tariffs on US carmakers. It comes as the president heads to Michigan ...,0.8807,positive,Sky News,gb,United Kingdom
2025-05-08 14:53:18+00:00,"US-UK trade deal live: A 'huge relief', treasury minister Darren Jones says, as businesses call for more clarity",The US and UK agree a trade deal to reduce import taxes on some British cars and metals - here's what is in the deal.,0.8932,positive,BBC,gb,United Kingdom
2025-05-08 21:55:32+00:00,US and UK agree deal slashing Trump tariffs on cars and metals,"The US has agreed to reduce import taxes on a set number of British cars and allow some steel and aluminium into the country tariff-free, ...",0.5719,positive,BBC,gb,United Kingdom
2025-04-06 07:00:00+00:00,Trump not considering pausing tariffs despite global turmoil,Donald Trump says he has no plans to pause global tariffs as the world's stock markets experience another turbulent day.,-0.0232,neutral,BBC,gb,United Kingdom
2025-04-10 07:00:00+00:00,How Trump's tariffs could affect the UK and your money,US President Donald Trump has introduced import taxes on goods coming into America in the latest escalation of the global trade war.,-0.5994,negative,BBC,gb,United Kingdom
2025-02-04 08:00:00+00:00,Coal and gas among US targets of China's retaliatory tariffs,China has announced retaliatory tariffs against the US after President Donald Trump imposed a 10% tax on all Chinese imports.,-0.0772,negative,BBC,gb,United Kingdom
2025-04-03 07:00:00+00:00,How were Donald Trump's tariffs calculated?,"US President Donald Trump has imposed a 10% tariff on goods from most countries being imported into the US, with even higher rates for what ...",-0.0772,negative,BBC,gb,United Kingdom
2025-02-13 08:00:00+00:00,EU-US trade: how tariffs could impact Europe,"If the US imposes tariffs on products by EU companies, they would become more expensive and be sold less as a result. If the EU reacts by ...",-0.1027,negative,European Parliament,eu,European Union
2025-01-20 08:00:00+00:00,What Trump’s Tariffs Would Mean for the US Economy,"Trump's Tariff Hikes Could Cause a 1.9% GDP Decline. We project a 1.4% decrease in the level of US real GDP in the case of the uniform tax hike, ...",0.0,neutral,Morningstar,us,United States
2025-05-08 13:17:00+00:00,EU targets US aircraft and car exports in new list of potential tariffs,The EU is considering imposing tariffs on US aircraft and car exports in a fresh attempt to persuade Donald Trump to drop his current and ...,-0.0516,negative,The Guardian,gb,United Kingdom
2025-04-10 07:00:00+00:00,US markets close with steep losses as Trump tariffs branded ‘worst self-inflicted wound’ by a successful economy – as it happened,"Trump tariffs on China now 145%, White House tells CNBC. The overall US tariff rate on Chinese imports has risen to 145%, a White House official ...",0.2732,positive,The Guardian,gb,United Kingdom
2025-05-10 19:13:09+00:00,US-China tariffs: The countries are finally talking but why now?,"New US tariffs on Chinese imports stand at 145%, and some US exports to China face duties of 125%. There have been weeks of stern, and sometimes ...",0.0,neutral,BBC,gb,United Kingdom
2025-04-03 07:00:00+00:00,"How Lesotho, South Africa, Nigeria and Kenya are hit by Donald Trump's tariffs",Lesotho was slapped with the White House's highest tariff rates in the list released by US President Donald Trump on Wednesday.,0.0,neutral,BBC,gb,United Kingdom
2025-04-01 07:00:00+00:00,UK business secretary denies free speech issue featured in US tariff talks,Source reportedly says 'no free trade without free speech' after US bureau holds meeting with anti-abortion campaigner.,0.2728,positive,The Guardian,gb,United Kingdom
2025-04-03 07:00:00+00:00,Trump’s tariffs: the full list,"US president Donald Trump yesterday produced a chart of all the new tariffs he was announcing, affecting trade with countries across the ...",0.0,neutral,The Guardian,gb,United Kingdom
2025-04-21 07:00:00+00:00,Beijing threatens countermeasures against countries that ‘appease’ Washington in trade war | China,Statement from commerce ministry criticises 'selfish' countries that make any trade deals with the US that harm China.,-0.9371,negative,The Guardian,gb,United Kingdom
2025-02-17 08:00:00+00:00,"President Trump Expands Steel and Aluminum Tariffs to All Countries; Effective March 12, 2025","President Trump Expands Steel and Aluminum Tariffs to All Countries; Effective March 12, 2025 · Raising the aluminum tariff from 10% to 25%.",0.7906,positive,White & Case LLP,us,United States
2025-04-10 07:00:00+00:00,What does Trump's tariff pause mean for global trade?,"Nevertheless, the pause means the rates above 10% for 59 other territories will be suspended until July. That includes 46% on Vietnam, 44% on ...",-0.4767,negative,BBC,gb,United Kingdom
2025-04-09 07:00:00+00:00,Trump pauses plans to hike US tariffs on most countries except China,Trump says he will raise US tariffs on Chinese exports to 125% and unveils 90-day pause for other countries.,0.0,neutral,The Guardian,gb,United Kingdom
2025-03-05 08:00:00+00:00,2025 News items - Canada initiates WTO dispute complaint regarding US tariff measures,Canada claims the announced additional US ad valorem duties of 25 per cent on all non-energy goods and 10 per cent on energy goods ...,-0.4215,negative,World Trade Organization,ch,Switzerland
2025-04-04 07:00:00+00:00,Trump tells US to 'hang tough' over tariffs as Land Rover pauses shipments to country,"Donald Trump imposed a 25% tariff on foreign-made cars as part of his economic plan to ""supercharge"" the US economy.",-0.2023,negative,BBC,gb,United Kingdom
2025-05-11 04:52:00+00:00,Trump claims ‘total reset’ in US-China trade relations after tariff talks in Geneva,US president praises 'very good' discussions as top US and Chinese officials meet over trade war triggered by Trump's tariff blitz.,0.5413,positive,The Guardian,gb,United Kingdom
2025-03-19 07:00:00+00:00,"Copper price hits $10,000 on US tariff fears","The London price of copper climbed to a five-month high on Thursday, surpassing $10,000 per tonne as growing demand and the threat of ...",-0.7184,negative,Financial Times,gb,United Kingdom
2025-04-02 07:00:00+00:00,Major US stocks see biggest losses since 2020 after Trump's tariffs announcement,Wall Street suffers its worst day since 2020 after Donald Trump announced a raft of worldwide tariffs last night.,-0.872,negative,BBC,gb,United Kingdom
2025-04-03 07:00:00+00:00,"US tariffs will clearly have economic impact, says Keir Starmer","On Wednesday, the US president announced taxes on goods coming into his country including 10% on all UK imports and 20% on those from the ...",0.4019,positive,BBC,gb,United Kingdom
2025-03-26 07:00:00+00:00,Trump’s tariff policy undermines his own agenda and the foundations of US economic power,Economists broadly agree that Trump's tariffs – taxes on imports paid by US businesses and consumers – will lead to higher prices and slower ...,0.0258,neutral,Chatham House,gb,United Kingdom
2025-04-14 07:00:00+00:00,"UK in 'good position' for US trade agreement, as Vance talks up chances of deal - latest","The US vice president suggests a US-UK trade deal would be ""great"" and says it would be ""in the best interest of both countries"".",0.9595,positive,BBC,gb,United Kingdom
2025-04-04 07:39:25+00:00,Trump tariffs live updates: Trump says tariff rollout is going 'very well' as fallout keeps rocking markets,"The US will place 25% tariffs on all foreign-made automobiles effective at 12:01 a.m. on April 3, President Trump announced on Wednesday. This ...",0.6697,positive,Yahoo,us,United States
2025-04-08 07:00:00+00:00,Turkey sees opportunity as Trump's tariffs upset global trading order,"Turkey was hit with a baseline 10% tariff in US President Donald Trump's trade announcement last week, compared with higher tariffs for many ...",0.0516,positive,Euronews.com,eu,European Union
2025-05-09 05:05:00+00:00,Trump floats cutting Chinese tariffs from 145% to 80% before weekend talks | Trump tariffs,Donald Trump has floated cutting tariffs on China from 145% to 80% before a weekend meeting as he looks to de-escalate the trade war. Top US ...,-0.6249,negative,The Guardian,gb,United Kingdom
2025-04-02 07:00:00+00:00,Trump announces tariffs on goods entering US from NI and Ireland,"NI goods entering the US will face a 10% tariff, while those from the Republic will be hit with 20%.",0.0,neutral,BBC,gb,United Kingdom
2025-04-09 07:00:00+00:00,Full list of Trump’s tariffs: a country-by-country look after the 90-day pause,"Donald Trump announced a 90-day pause on tariffs for most countries except China, whose tariffs he raised to 125% on Wednesday.",0.0,neutral,The Guardian,gb,United Kingdom
2025-02-07 08:00:00+00:00,How tariffs are forecast to affect US stocks,Every five-percentage-point increase in the US tariff rate is estimated to reduce S&P 500 earnings per share by roughly 1-2%.,0.5423,positive,Goldman Sachs,us,United States
2025-02-28 08:00:00+00:00,Trump says US will impose additional 10% tariff on China,"Imports from China already face taxes at the border of at least 10%, after a Trump tariff order that went into effect earlier this month.",-0.296,negative,BBC,gb,United Kingdom
2025-05-08 20:26:06+00:00,Why the UK-US trade deal won’t herald a wider tariff climbdown,"The UK-US deals signals American flexibility, but we're sceptical about it translating into a wider de-escalation.",-0.2732,negative,ING Think,nl,Netherlands
2025-04-06 07:00:00+00:00,Zimbabwe to scrap tariffs on US goods in goodwill gesture to Trump,"President Mnangawa says he wants improved relations, days after Donald Trump said the US would impose an 18% tariff on Zimbabwe.",0.2263,positive,BBC,gb,United Kingdom
2025-04-03 07:00:00+00:00,UK drawing up list of items for potential retaliatory US tariffs,"In addition to the 10% tariffs, a 25% tariff has been put on UK car exports, as well as steel and aluminium products. Some products ...",0.2732,positive,BBC,gb,United Kingdom
2025-05-11 06:20:23+00:00,"Trump praises 'friendly, constructive' US-China trade talks","The US president claims there has been a ""total reset"" in trade relations following a day of talks between the nations.",0.765,positive,BBC,gb,United Kingdom
2025-04-03 07:00:00+00:00,World leaders criticise Trump tariffs as 'major blow',"Donald Trump's decision to impose new tariffs on all goods entering the US is a ""major blow to the world economy"", European Commission chief ...",-0.6249,negative,BBC,gb,United Kingdom
2025-04-22 07:00:00+00:00,"US to impose tariffs of up to 3,521% on south-east Asia solar panels","US trade officials are preparing to impose tariffs of up to 3,521% on imports of solar panels from four south-east Asian countries, while the ...",-0.5267,negative,The Guardian,gb,United Kingdom
2025-04-08 07:00:00+00:00,Trump's tariffs are a huge blow to Vietnam's economic ambitions,"US President Donald Trump's sweeping tariffs targeting most of the world are now in effect – and outside China, no other region has been hit ...",0.0258,neutral,BBC,gb,United Kingdom
2025-04-04 22:59:32+00:00,Trump tariffs latest: Worst week for US stocks since Covid as 10% tariffs on UK goods kick in,"Donald Trump imposed a 25% tariff on foreign-made cars as part of his economic plan to ""supercharge"" the US economy.",-0.6597,negative,BBC,gb,United Kingdom
2025-04-10 07:00:00+00:00,China says Trump’s trade war ‘will end in failure’ as Beijing tariffs take effect,China's 84% tariffs on US products come into force amid market relief after Trump pauses steep tariffs elsewhere.,-0.2023,negative,The Guardian,gb,United Kingdom
2025-04-02 07:00:00+00:00,Trump tariffs: Anger as Australia hit with 10% tax on exports,"Australia has been hit with a tariff of at least 10% on all exports to the US, as Donald Trump announced his new sweeping global trade ...",-0.5719,negative,BBC,gb,United Kingdom
2025-03-04 08:00:00+00:00,How is China hitting back against US tariffs?,China has set out a series of measures to kick in next week after the US introduced 10% tariffs on imports from the country.,0.0,neutral,BBC,gb,United Kingdom
2025-04-03 07:00:00+00:00,Trump tariff global reaction – country by country,Trump has imposed a 20% tariff on goods from the European Union. Mexico and Canada escaped Wednesday's whirlwind but will still be subject to 25 ...,-0.0387,neutral,The Guardian,gb,United Kingdom
2025-03-13 07:00:00+00:00,Trump threatens 200% tariff on alcohol from EU,"Wine and spirits will be taxed, Trump says, if the EU does not remove tariffs on US whiskey.",-0.3818,negative,BBC,gb,United Kingdom
2025-04-20 20:20:36+00:00,"Trump tariffs live updates: Beauty brands, Chinatown neighborhood markets in the US, and gaming companies brace for impact","US President Donald Trump on April 2 introduced a 25% tariff on car and truck imports and threatened a 24% tariff on all Japanese goods, though ...",0.2023,positive,Yahoo,us,United States
2025-04-11 07:00:00+00:00,What would a US-China trade war do to the world economy?,A full-scale trade war between China and the US is in prospect after President Donald Trump imposed 125% tariffs on Chinese goods imports.,-0.7845,negative,BBC,gb,United Kingdom
2024-12-13 08:00:00+00:00,Exposure of the Chinese economy to a US tariff hike,"Exports to the US accounted for 3.5% of China's GDP in 2018, in 2023 they represented 2.9% – a significant decline in a relatively short period of time.",0.2023,positive,CaixaBank Research,es,Spain
2025-04-04 07:00:00+00:00,Trump's tariffs and Africa: Agoa trade deal's future in question,"Some African countries got privileged access to US markets, but the future of that deal is uncertain.",-0.2144,negative,BBC,gb,United Kingdom
2025-04-10 07:00:00+00:00,Trump recognises tariff 'transition difficulty' as US markets fall again,The White House also confirmed that the tariffs on China would reach 145% due to a pre-existing 20% levy on fentanyl.,-0.3182,negative,BBC,gb,United Kingdom
2025-04-17 07:00:00+00:00,Trump's tariffs leave China's neighbours with an impossible choice,Ambitious economies like Vietnam and Indonesia are stuck between China and the US as the trade war escalates.,-0.128,negative,BBC,gb,United Kingdom
2025-04-17 07:00:00+00:00,Trump tariffs: Gold hits new record over US-China trade war fears,"Gold has jumped to a fresh high as investors fret over the impact of the trade war between the US and China. Spot gold touched $3,357.40 ...",-0.8519,negative,BBC,gb,United Kingdom
2025-04-10 07:00:00+00:00,S&P 500 sees one of biggest days since second world war after Trump levies pause – as it happened | Trump tariffs,"Global markets surged after Trump announced his 90-day tariff pause. The S&P 500 surged 5.6%, while the Nasdaq has jumped over 8%. Trump's Truth ...",-0.3818,negative,The Guardian,gb,United Kingdom
2025-04-10 07:00:00+00:00,Trump’s Tariff: A test to Malaysia’s trade resilience,THE United States (U.S.) President Donald Trump's sweeping decision to impose a 24% blanket tariff on Malaysian imports is more than just a ...,0.1531,positive,MalaysiaGazette,my,Malaysia
